image,X,Y
affinismale.png,-2.74228219566751,-3.44238400100045
appositusmale.png,6.60183250767952,-0.269511878036675
auricomusmale1.png,4.76250708345679,3.78857706157405
auricomusmale2.png,-1.80333086979146,1.39179224555725
balteatusmale1.png,5.87597596259086,-1.25630783260426
balteatusmale2.png,0.670568364905569,-1.02034390571672
balteatusmale3.png,0.921748799102703,-2.08275201919402
bifariusmale1.png,-5.34225387087535,1.46623071245525
bifariusmale2.png,-3.58427415645877,1.75676157238582
bifariusmale3.png,-5.40317755303201,1.01117718916491
bifariusmale4.png,0.0757783929936392,2.77437298103628
bifariusmale5.png,-4.68455926511043,1.6001336752845
bimaculatusmale.png,-5.18958986284876,-4.60435416068158
borealismale.png,6.51089206553897,-0.454419067083781
californicusmale1.png,-4.84325706049506,-0.235579996839178
caliginosusmale.png,-6.40899043729318,-2.29546450968591
centralismale1.png,7.33466450772766,2.01817055174027
centralismale2.png,-0.198461406921499,1.7278555745906
crotchiimale1.png,4.14675921560838,-2.71263118665805
crotchiimale2.png,2.9433520470094,-2.72573498457903
crotchiimale3.png,-0.309979520707745,-3.69829209217071
fervidusmale1.png,6.40923055439496,2.62697405676669
flavifronsmale1.png,2.74434336159154,3.54312849845719
flavifronsmale2.png,1.24068028124468,2.52721992808763
flavifronsmale3.png,1.78740608612851,2.70608200674665
flavifronsmale4.png,0.405862936533712,3.05575136700845
franklinimale.png,-7.77487702540148,-3.60067582011526
fraternusmale1.png,-2.05705735544483,-2.50994227855983
fraternusmale2.png,-0.824687015826658,-3.84164304510059
frigidusmale.png,3.22521538092634,-2.97702677190892
griseocollismale.png,-5.24804889529523,-4.53031774815078
huntiimale.png,0.384916909873274,4.15735233378279
impatiensmale.png,-5.5342577731596,-4.11105106317473
melanopygusmale1.png,1.29929379465121,3.6294964964064
melanopygusmale2.png,3.44154989416594,3.80889099999895
melanopygusmale3.png,2.95500251558776,3.13656986204727
melanopygusmale4.png,-4.4870419692815,-0.88884378363006
melanopygusmale5.png,-3.98471494761166,-0.282920809728505
mixtusmale.png,1.21056487997836,-1.96569923914636
morrisonimale.png,4.60321840457932,3.0489850318633
nevadensismale.png,4.49681893033718,-2.49909373572914
occidentalismale.png,-7.96688168954274,-3.56500182418429
pensylvanicusmale.png,7.42047417974592,1.88376627289019
perplexusmale.png,-2.78964791018742,-3.90372052239621
rufocinctusmale1.png,-0.479267219310984,4.17449652926396
rufocinctusmale2.png,3.23981265825549,4.66275092942534
rufocinctusmale3.png,-0.517012421305499,-3.59418368733218
sandersonimale.png,-1.3319441437775,-0.770174261558817
sitkensismale1.png,6.89415856247361,0.787026865726583
sitkensismale2.png,5.18222937826764,-1.99249650651729
sylvicolamale1.png,-0.984902528363434,3.18129952523243
sylvicolamale2.png,-0.886408619881095,0.618039956065436
sylvicolamale3.png,-3.90272244200353,0.27828104315199
ternariusmale.png,-0.9305690224794,2.09264160663713
terricolamale.png,-2.89470754837903,-1.3708255934273
vagansmale.png,-1.9928508232557,-2.81313162944703
vandykeimale.png,4.61763442914284,4.56038257162474
vosnesenskiimale.png,-6.30473653478271,-1.99968349061438
