,img1,img2,distance
1006,pennsylvanicus2.png,californicus2.png,[0.03118386]
1007,pennsylvanicus3.png,californicus2.png,[0.02987145]
1008,perplexus.png,californicus2.png,[0.04540075]
1009,rufocinctus1.png,californicus2.png,[0.03583219]
1010,rufocinctus2.png,californicus2.png,[0.02920331]
1011,rufocinctus3.png,californicus2.png,[0.02695171]
1012,rufocinctus4.png,californicus2.png,[0.02504999]
1013,sandersoni.png,californicus2.png,[0.02977347]
1014,sitkensis.png,californicus2.png,[0.03274458]
1015,sylvicola1.png,californicus2.png,[0.02734734]
1016,sylvicola2.png,californicus2.png,[0.00395808]
1017,sylvicola3.png,californicus2.png,[0.01962091]
1018,ternarius.png,californicus2.png,[0.02292452]
1019,terricola1.png,californicus2.png,[0.02987145]
1020,terricola2.png,californicus2.png,[0.02622593]
1021,vagans.png,californicus2.png,[0.03015647]
1022,vandykei.png,californicus2.png,[0.02479506]
1023,vosnesenskii.png,californicus2.png,[0.04277322]
1024,affinis.png,californicus3.png,[0.02820141]
1025,appositus.png,californicus3.png,[0.06096574]
1026,auricomus1.png,californicus3.png,[0.03680768]
1027,auricomus.png,californicus3.png,[0.03580104]
1028,balteatus1.png,californicus3.png,[0.05483333]
1029,balteatus2.png,californicus3.png,[0.04037979]
1030,balteatus.png,californicus3.png,[0.05324897]
1031,bifarius1.png,californicus3.png,[0.02700598]
1032,bifarius2.png,californicus3.png,[0.01574706]
1033,bifarius3.png,californicus3.png,[0.01439034]
1034,bifarius4.png,californicus3.png,[0.01311086]
1035,bimaculatus.png,californicus3.png,[0.03395582]
1036,borealis1.png,californicus3.png,[0.06096574]
1037,borealis2.png,californicus3.png,[0.0495429]
1038,californicus1.png,californicus3.png,[0.0286004]
1039,californicus2.png,californicus3.png,[0.01559777]
1040,californicus3.png,californicus3.png,[0.]
1041,caliginosus2.png,californicus3.png,[0.01596339]
1042,caliginosus.png,californicus3.png,[0.00253431]
1043,centralis.png,californicus3.png,[0.04700515]
1044,crotchii1.png,californicus3.png,[0.02551629]
1045,crotchii2.png,californicus3.png,[0.0204032]
1046,crotchii.png,californicus3.png,[0.02989421]
1047,fervidus.png,californicus3.png,[0.04817962]
1048,flavifrons1.png,californicus3.png,[0.05388735]
1049,flavifrons2.png,californicus3.png,[0.05414533]
1050,flavifrons3.png,californicus3.png,[0.03607475]
1051,flavifrons4.png,californicus3.png,[0.02969516]
1052,flavifrons5.png,californicus3.png,[0.03704326]
1053,flavifrons6.png,californicus3.png,[0.03181457]
1054,franklini.png,californicus3.png,[0.02580886]
1055,fraternus.png,californicus3.png,[0.03897818]
1056,frigidus.png,californicus3.png,[0.04854578]
1057,griseocollis.png,californicus3.png,[0.03109826]
1058,huntii.png,californicus3.png,[0.04308184]
1059,impatiens.png,californicus3.png,[0.02814556]
1060,melanopygus1.png,californicus3.png,[0.02797176]
1061,melanopygus2.png,californicus3.png,[0.04339778]
1062,melanopygus3.png,californicus3.png,[0.04540552]
1063,mixtus.png,californicus3.png,[0.04362132]
1064,morrisoni.png,californicus3.png,[0.06484385]
1065,nevadensis.png,californicus3.png,[0.06191228]
1066,occidentalis1.png,californicus3.png,[0.04636161]
1067,occidentalis2.png,californicus3.png,[0.02158372]
1068,occidentalis3.png,californicus3.png,[0.02459072]
1069,pennsylvanicus1.png,californicus3.png,[0.04688535]
1070,pennsylvanicus2.png,californicus3.png,[0.03669271]
1071,pennsylvanicus3.png,californicus3.png,[0.03248628]
1072,perplexus.png,californicus3.png,[0.05203959]
1073,rufocinctus1.png,californicus3.png,[0.05140856]
1074,rufocinctus2.png,californicus3.png,[0.03680908]
1075,rufocinctus3.png,californicus3.png,[0.03434564]
1076,rufocinctus4.png,californicus3.png,[0.03882317]
1077,sandersoni.png,californicus3.png,[0.03745576]
1078,sitkensis.png,californicus3.png,[0.04354928]
1079,sylvicola1.png,californicus3.png,[0.04475905]
1080,sylvicola2.png,californicus3.png,[0.01952231]
1081,sylvicola3.png,californicus3.png,[0.03418846]
1082,ternarius.png,californicus3.png,[0.03283727]
1083,terricola1.png,californicus3.png,[0.03248628]
1084,terricola2.png,californicus3.png,[0.0344141]
1085,vagans.png,californicus3.png,[0.03738384]
1086,vandykei.png,californicus3.png,[0.01262556]
1087,vosnesenskii.png,californicus3.png,[0.02520046]
1088,affinis.png,caliginosus2.png,[0.03853629]
1089,appositus.png,caliginosus2.png,[0.08205187]
1090,auricomus1.png,caliginosus2.png,[0.05264394]
1091,auricomus.png,caliginosus2.png,[0.05268455]
1092,balteatus1.png,caliginosus2.png,[0.076959]
1093,balteatus2.png,caliginosus2.png,[0.05897874]
1094,balteatus.png,caliginosus2.png,[0.07521247]
1095,bifarius1.png,caliginosus2.png,[0.04616023]
1096,bifarius2.png,caliginosus2.png,[0.03515415]
1097,bifarius3.png,caliginosus2.png,[0.03388295]
1098,bifarius4.png,caliginosus2.png,[0.03051609]
1099,bimaculatus.png,caliginosus2.png,[0.03511856]
1100,borealis1.png,caliginosus2.png,[0.08205187]
1101,borealis2.png,caliginosus2.png,[0.07271354]
1102,californicus1.png,caliginosus2.png,[0.05274319]
1103,californicus2.png,caliginosus2.png,[0.03781843]
1104,californicus3.png,caliginosus2.png,[0.01596339]
1105,caliginosus2.png,caliginosus2.png,[0.]
1106,caliginosus.png,caliginosus2.png,[0.01446876]
1107,centralis.png,caliginosus2.png,[0.06460337]
1108,crotchii1.png,caliginosus2.png,[0.04944328]
1109,crotchii2.png,caliginosus2.png,[0.03083312]
1110,crotchii.png,caliginosus2.png,[0.05215707]
1111,fervidus.png,caliginosus2.png,[0.0735117]
1112,flavifrons1.png,caliginosus2.png,[0.06883212]
1113,flavifrons2.png,caliginosus2.png,[0.07337413]
1114,flavifrons3.png,caliginosus2.png,[0.04522675]
1115,flavifrons4.png,caliginosus2.png,[0.03834557]
1116,flavifrons5.png,caliginosus2.png,[0.04593492]
1117,flavifrons6.png,caliginosus2.png,[0.037888]
1118,franklini.png,caliginosus2.png,[0.01200513]
1119,fraternus.png,caliginosus2.png,[0.05184321]
1120,frigidus.png,caliginosus2.png,[0.0734423]
1121,griseocollis.png,caliginosus2.png,[0.02966062]
1122,huntii.png,caliginosus2.png,[0.06052603]
1123,impatiens.png,caliginosus2.png,[0.02753385]
1124,melanopygus1.png,caliginosus2.png,[0.04693293]
1125,melanopygus2.png,caliginosus2.png,[0.06138329]
1126,melanopygus3.png,caliginosus2.png,[0.0556803]
1127,mixtus.png,caliginosus2.png,[0.05917207]
1128,morrisoni.png,caliginosus2.png,[0.07970533]
1129,nevadensis.png,caliginosus2.png,[0.0733851]
1130,occidentalis1.png,caliginosus2.png,[0.07036056]
1131,occidentalis2.png,caliginosus2.png,[0.02095136]
1132,occidentalis3.png,caliginosus2.png,[0.02963659]
1133,pennsylvanicus1.png,caliginosus2.png,[0.06425464]
1134,pennsylvanicus2.png,caliginosus2.png,[0.05017363]
1135,pennsylvanicus3.png,caliginosus2.png,[0.04717807]
1136,perplexus.png,caliginosus2.png,[0.06235699]
1137,rufocinctus1.png,caliginosus2.png,[0.07025205]
1138,rufocinctus2.png,caliginosus2.png,[0.04581551]
1139,rufocinctus3.png,caliginosus2.png,[0.04543068]
1140,rufocinctus4.png,caliginosus2.png,[0.05372814]
1141,sandersoni.png,caliginosus2.png,[0.04872391]
1142,sitkensis.png,caliginosus2.png,[0.06503284]
1143,sylvicola1.png,caliginosus2.png,[0.0602699]
1144,sylvicola2.png,caliginosus2.png,[0.03376069]
1145,sylvicola3.png,caliginosus2.png,[0.05188361]
1146,ternarius.png,caliginosus2.png,[0.04713293]
1147,terricola1.png,caliginosus2.png,[0.04717807]
1148,terricola2.png,caliginosus2.png,[0.05580463]
1149,vagans.png,caliginosus2.png,[0.04768407]
1150,vandykei.png,caliginosus2.png,[0.02154112]
1151,vosnesenskii.png,caliginosus2.png,[0.02719522]
1152,affinis.png,caliginosus.png,[0.03080822]
1153,appositus.png,caliginosus.png,[0.05797222]
1154,auricomus1.png,caliginosus.png,[0.03904876]
1155,auricomus.png,caliginosus.png,[0.03896141]
1156,balteatus1.png,caliginosus.png,[0.05268647]
1157,balteatus2.png,caliginosus.png,[0.04235239]
1158,balteatus.png,caliginosus.png,[0.05074437]
1159,bifarius1.png,caliginosus.png,[0.02407886]
1160,bifarius2.png,caliginosus.png,[0.01221756]
1161,bifarius3.png,caliginosus.png,[0.01416913]
1162,bifarius4.png,caliginosus.png,[0.00948474]
1163,bimaculatus.png,caliginosus.png,[0.03861196]
1164,borealis1.png,caliginosus.png,[0.05797222]
1165,borealis2.png,caliginosus.png,[0.04727263]
1166,californicus1.png,caliginosus.png,[0.03049463]
1167,californicus2.png,caliginosus.png,[0.01433437]
1168,californicus3.png,caliginosus.png,[0.00253431]
1169,caliginosus2.png,caliginosus.png,[0.01446876]
1170,caliginosus.png,caliginosus.png,[0.]
1171,centralis.png,caliginosus.png,[0.04598961]
1172,crotchii1.png,caliginosus.png,[0.02557273]
1173,crotchii2.png,caliginosus.png,[0.02235421]
1174,crotchii.png,caliginosus.png,[0.03115481]
1175,fervidus.png,caliginosus.png,[0.05018419]
1176,flavifrons1.png,caliginosus.png,[0.05750641]
1177,flavifrons2.png,caliginosus.png,[0.05411914]
1178,flavifrons3.png,caliginosus.png,[0.03840788]
1179,flavifrons4.png,caliginosus.png,[0.03265938]
1180,flavifrons5.png,caliginosus.png,[0.03600463]
1181,flavifrons6.png,caliginosus.png,[0.03252048]
1182,franklini.png,caliginosus.png,[0.02761527]
1183,fraternus.png,caliginosus.png,[0.04327168]
1184,frigidus.png,caliginosus.png,[0.04814852]
1185,griseocollis.png,caliginosus.png,[0.03585093]
1186,huntii.png,caliginosus.png,[0.03845916]
1187,impatiens.png,caliginosus.png,[0.03129238]
1188,melanopygus1.png,caliginosus.png,[0.02310772]
1189,melanopygus2.png,caliginosus.png,[0.04105977]
1190,melanopygus3.png,caliginosus.png,[0.044934]
1191,mixtus.png,caliginosus.png,[0.04246564]
1192,morrisoni.png,caliginosus.png,[0.06843936]
1193,nevadensis.png,caliginosus.png,[0.06566809]
1194,occidentalis1.png,caliginosus.png,[0.04676412]
1195,occidentalis2.png,caliginosus.png,[0.02129225]
1196,occidentalis3.png,caliginosus.png,[0.02059121]
1197,pennsylvanicus1.png,caliginosus.png,[0.0497583]
1198,pennsylvanicus2.png,caliginosus.png,[0.04012308]
1199,pennsylvanicus3.png,caliginosus.png,[0.03593324]
1200,perplexus.png,caliginosus.png,[0.05738495]
1201,rufocinctus1.png,caliginosus.png,[0.05334038]
1202,rufocinctus2.png,caliginosus.png,[0.03965626]
1203,rufocinctus3.png,caliginosus.png,[0.03703457]
1204,rufocinctus4.png,caliginosus.png,[0.04092318]
1205,sandersoni.png,caliginosus.png,[0.04028114]
1206,sitkensis.png,caliginosus.png,[0.04335454]
1207,sylvicola1.png,caliginosus.png,[0.03923819]
1208,sylvicola2.png,caliginosus.png,[0.01414847]
1209,sylvicola3.png,caliginosus.png,[0.02906856]
1210,ternarius.png,caliginosus.png,[0.02980302]
1211,terricola1.png,caliginosus.png,[0.03593324]
1212,terricola2.png,caliginosus.png,[0.036415]
1213,vagans.png,caliginosus.png,[0.04055221]
1214,vandykei.png,caliginosus.png,[0.01337566]
1215,vosnesenskii.png,caliginosus.png,[0.02395304]
1216,affinis.png,centralis.png,[0.02108178]
1217,appositus.png,centralis.png,[0.0135212]
1218,auricomus1.png,centralis.png,[0.01279455]
1219,auricomus.png,centralis.png,[0.01716003]
1220,balteatus1.png,centralis.png,[0.02409153]
1221,balteatus2.png,centralis.png,[0.01376261]
1222,balteatus.png,centralis.png,[0.01312011]
1223,bifarius1.png,centralis.png,[0.01713088]
1224,bifarius2.png,centralis.png,[0.03114931]
1225,bifarius3.png,centralis.png,[0.04137225]
1226,bifarius4.png,centralis.png,[0.03725587]
1227,bimaculatus.png,centralis.png,[0.03723652]
1228,borealis1.png,centralis.png,[0.0135212]
1229,borealis2.png,centralis.png,[0.00700422]
1230,californicus1.png,centralis.png,[0.0285323]
1231,californicus2.png,centralis.png,[0.02887147]
1232,californicus3.png,centralis.png,[0.04700515]
1233,caliginosus2.png,centralis.png,[0.06460337]
1234,caliginosus.png,centralis.png,[0.04598961]
1235,centralis.png,centralis.png,[0.]
1236,crotchii1.png,centralis.png,[0.02452956]
1237,crotchii2.png,centralis.png,[0.02456838]
1238,crotchii.png,centralis.png,[0.01994528]
1239,fervidus.png,centralis.png,[0.00730019]
1240,flavifrons1.png,centralis.png,[0.01692396]
1241,flavifrons2.png,centralis.png,[0.02036371]
1242,flavifrons3.png,centralis.png,[0.02272946]
1243,flavifrons4.png,centralis.png,[0.03268729]
1244,flavifrons5.png,centralis.png,[0.02523173]
1245,flavifrons6.png,centralis.png,[0.03263669]
1246,franklini.png,centralis.png,[0.07788505]
1247,fraternus.png,centralis.png,[0.0203978]
1248,frigidus.png,centralis.png,[0.0197922]
1249,griseocollis.png,centralis.png,[0.03989746]
1250,huntii.png,centralis.png,[0.01307889]
1251,impatiens.png,centralis.png,[0.03493195]
1252,melanopygus1.png,centralis.png,[0.04367568]
1253,melanopygus2.png,centralis.png,[0.02323718]
1254,melanopygus3.png,centralis.png,[0.0261609]
1255,mixtus.png,centralis.png,[0.02646054]
1256,morrisoni.png,centralis.png,[0.02063888]
1257,nevadensis.png,centralis.png,[0.02158191]
1258,occidentalis1.png,centralis.png,[0.02815476]
1259,occidentalis2.png,centralis.png,[0.07538283]
1260,occidentalis3.png,centralis.png,[0.06795125]
1261,pennsylvanicus1.png,centralis.png,[0.01128443]
1262,pennsylvanicus2.png,centralis.png,[0.01832261]
1263,pennsylvanicus3.png,centralis.png,[0.02050912]
1264,perplexus.png,centralis.png,[0.02712192]
1265,rufocinctus1.png,centralis.png,[0.00519458]
1266,rufocinctus2.png,centralis.png,[0.02109571]
1267,rufocinctus3.png,centralis.png,[0.02395084]
1268,rufocinctus4.png,centralis.png,[0.01668089]
1269,sandersoni.png,centralis.png,[0.02010769]
1270,sitkensis.png,centralis.png,[0.04076467]
1271,sylvicola1.png,centralis.png,[0.02096866]
1272,sylvicola2.png,centralis.png,[0.03102589]
1273,sylvicola3.png,centralis.png,[0.02401378]
1274,ternarius.png,centralis.png,[0.01396212]
1275,terricola1.png,centralis.png,[0.02050912]
1276,terricola2.png,centralis.png,[0.01990143]
1277,vagans.png,centralis.png,[0.02039839]
1278,vandykei.png,centralis.png,[0.03985869]
1279,vosnesenskii.png,centralis.png,[0.0695516]
1280,affinis.png,crotchii1.png,[0.02700869]
1281,appositus.png,crotchii1.png,[0.02899225]
1282,auricomus1.png,crotchii1.png,[0.02192252]
1283,auricomus.png,crotchii1.png,[0.02189482]
1284,balteatus1.png,crotchii1.png,[0.02092342]
1285,balteatus2.png,crotchii1.png,[0.02262981]
1286,balteatus.png,crotchii1.png,[0.01987039]
1287,bifarius1.png,crotchii1.png,[0.01255067]
1288,bifarius2.png,crotchii1.png,[0.01918038]
1289,bifarius3.png,crotchii1.png,[0.03001941]
1290,bifarius4.png,crotchii1.png,[0.02445829]
1291,bimaculatus.png,crotchii1.png,[0.04372146]
1292,borealis1.png,crotchii1.png,[0.02899225]
1293,borealis2.png,crotchii1.png,[0.02368095]
1294,californicus1.png,crotchii1.png,[0.01759239]
1295,californicus2.png,crotchii1.png,[0.02007308]
1296,californicus3.png,crotchii1.png,[0.02551629]
1297,caliginosus2.png,crotchii1.png,[0.04944328]
1298,caliginosus.png,crotchii1.png,[0.02557273]
1299,centralis.png,crotchii1.png,[0.02452956]
1300,crotchii1.png,crotchii1.png,[0.]
1301,crotchii2.png,crotchii1.png,[0.01696414]
1302,crotchii.png,crotchii1.png,[0.00465751]
1303,fervidus.png,crotchii1.png,[0.0240163]
1304,flavifrons1.png,crotchii1.png,[0.04130486]
1305,flavifrons2.png,crotchii1.png,[0.03370364]
1306,flavifrons3.png,crotchii1.png,[0.03348319]
1307,flavifrons4.png,crotchii1.png,[0.03388074]
1308,flavifrons5.png,crotchii1.png,[0.03244575]
1309,flavifrons6.png,crotchii1.png,[0.03497971]
1310,franklini.png,crotchii1.png,[0.05738282]
1311,fraternus.png,crotchii1.png,[0.0321561]
1312,frigidus.png,crotchii1.png,[0.0141863]
1313,griseocollis.png,crotchii1.png,[0.04722562]
1314,huntii.png,crotchii1.png,[0.02514484]
1315,impatiens.png,crotchii1.png,[0.04017796]
1316,melanopygus1.png,crotchii1.png,[0.03326482]
1317,melanopygus2.png,crotchii1.png,[0.03215903]
1318,melanopygus3.png,crotchii1.png,[0.0370156]
1319,mixtus.png,crotchii1.png,[0.02503804]
1320,morrisoni.png,crotchii1.png,[0.04868875]
1321,nevadensis.png,crotchii1.png,[0.04807802]
1322,occidentalis1.png,crotchii1.png,[0.01367152]
1323,occidentalis2.png,crotchii1.png,[0.04889534]
1324,occidentalis3.png,crotchii1.png,[0.04366721]
1325,pennsylvanicus1.png,crotchii1.png,[0.02945906]
1326,pennsylvanicus2.png,crotchii1.png,[0.02623384]
1327,pennsylvanicus3.png,crotchii1.png,[0.02238404]
1328,perplexus.png,crotchii1.png,[0.04565121]
1329,rufocinctus1.png,crotchii1.png,[0.02804948]
1330,rufocinctus2.png,crotchii1.png,[0.03017316]
1331,rufocinctus3.png,crotchii1.png,[0.02515906]
1332,rufocinctus4.png,crotchii1.png,[0.02543339]
1333,sandersoni.png,crotchii1.png,[0.03059661]
1334,sitkensis.png,crotchii1.png,[0.02716946]
1335,sylvicola1.png,crotchii1.png,[0.02805221]
1336,sylvicola2.png,crotchii1.png,[0.02587939]
1337,sylvicola3.png,crotchii1.png,[0.01720855]
1338,ternarius.png,crotchii1.png,[0.02149853]
1339,terricola1.png,crotchii1.png,[0.02238404]
1340,terricola2.png,crotchii1.png,[0.01278754]
1341,vagans.png,crotchii1.png,[0.03275809]
1342,vandykei.png,crotchii1.png,[0.02227173]
1343,vosnesenskii.png,crotchii1.png,[0.04760045]
1344,affinis.png,crotchii2.png,[0.01329851]
1345,appositus.png,crotchii2.png,[0.04194485]
1346,auricomus1.png,crotchii2.png,[0.01094954]
1347,auricomus.png,crotchii2.png,[0.01118844]
1348,balteatus1.png,crotchii2.png,[0.03577184]
1349,balteatus2.png,crotchii2.png,[0.01744363]
1350,balteatus.png,crotchii2.png,[0.03660008]
1351,bifarius1.png,crotchii2.png,[0.02247973]
1352,bifarius2.png,crotchii2.png,[0.02374902]
1353,bifarius3.png,crotchii2.png,[0.02815801]
1354,bifarius4.png,crotchii2.png,[0.02319277]
1355,bimaculatus.png,crotchii2.png,[0.01893519]
1356,borealis1.png,crotchii2.png,[0.04194485]
1357,borealis2.png,crotchii2.png,[0.03236133]
1358,californicus1.png,crotchii2.png,[0.01973446]
1359,californicus2.png,crotchii2.png,[0.02025592]
1360,californicus3.png,crotchii2.png,[0.0204032]
1361,caliginosus2.png,crotchii2.png,[0.03083312]
1362,caliginosus.png,crotchii2.png,[0.02235421]
1363,centralis.png,crotchii2.png,[0.02456838]
1364,crotchii1.png,crotchii2.png,[0.01696414]
1365,crotchii2.png,crotchii2.png,[0.]
1366,crotchii.png,crotchii2.png,[0.01600177]
1367,fervidus.png,crotchii2.png,[0.02980934]
1368,flavifrons1.png,crotchii2.png,[0.0375931]
1369,flavifrons2.png,crotchii2.png,[0.04414137]
1370,flavifrons3.png,crotchii2.png,[0.01937988]
1371,flavifrons4.png,crotchii2.png,[0.01696998]
1372,flavifrons5.png,crotchii2.png,[0.01775016]
1373,flavifrons6.png,crotchii2.png,[0.01902324]
1374,franklini.png,crotchii2.png,[0.04161409]
1375,fraternus.png,crotchii2.png,[0.01495579]
1376,frigidus.png,crotchii2.png,[0.02974164]
1377,griseocollis.png,crotchii2.png,[0.02248928]
1378,huntii.png,crotchii2.png,[0.03522494]
1379,impatiens.png,crotchii2.png,[0.01594022]
1380,melanopygus1.png,crotchii2.png,[0.03672881]
1381,melanopygus2.png,crotchii2.png,[0.04086683]
1382,melanopygus3.png,crotchii2.png,[0.03699856]
1383,mixtus.png,crotchii2.png,[0.03189377]
1384,morrisoni.png,crotchii2.png,[0.04491529]
1385,nevadensis.png,crotchii2.png,[0.03635486]
1386,occidentalis1.png,crotchii2.png,[0.03267413]
1387,occidentalis2.png,crotchii2.png,[0.04613376]
1388,occidentalis3.png,crotchii2.png,[0.04588249]
1389,pennsylvanicus1.png,crotchii2.png,[0.02017979]
1390,pennsylvanicus2.png,crotchii2.png,[0.01162903]
1391,pennsylvanicus3.png,crotchii2.png,[0.00882336]
1392,perplexus.png,crotchii2.png,[0.02657599]
1393,rufocinctus1.png,crotchii2.png,[0.02859556]
1394,rufocinctus2.png,crotchii2.png,[0.01291074]
1395,rufocinctus3.png,crotchii2.png,[0.01067107]
1396,rufocinctus4.png,crotchii2.png,[0.01216876]
1397,sandersoni.png,crotchii2.png,[0.01351189]
1398,sitkensis.png,crotchii2.png,[0.03474521]
1399,sylvicola1.png,crotchii2.png,[0.0388242]
1400,sylvicola2.png,crotchii2.png,[0.02265421]
1401,sylvicola3.png,crotchii2.png,[0.02903995]
1402,ternarius.png,crotchii2.png,[0.02591376]
1403,terricola1.png,crotchii2.png,[0.00882336]
1404,terricola2.png,crotchii2.png,[0.01279783]
1405,vagans.png,crotchii2.png,[0.01446325]
1406,vandykei.png,crotchii2.png,[0.01215411]
1407,vosnesenskii.png,crotchii2.png,[0.0427773]
1408,affinis.png,crotchii.png,[0.02341094]
1409,appositus.png,crotchii.png,[0.0257021]
1410,auricomus1.png,crotchii.png,[0.01805001]
1411,auricomus.png,crotchii.png,[0.01902317]
1412,balteatus1.png,crotchii.png,[0.02025276]
1413,balteatus2.png,crotchii.png,[0.01888258]
1414,balteatus.png,crotchii.png,[0.0187807]
1415,bifarius1.png,crotchii.png,[0.0141608]
1416,bifarius2.png,crotchii.png,[0.02127729]
1417,bifarius3.png,crotchii.png,[0.03033506]
1418,bifarius4.png,crotchii.png,[0.02655803]
1419,bimaculatus.png,crotchii.png,[0.038235]
1420,borealis1.png,crotchii.png,[0.0257021]
1421,borealis2.png,crotchii.png,[0.02198317]
1422,californicus1.png,crotchii.png,[0.01737973]
1423,californicus2.png,crotchii.png,[0.02236078]
1424,californicus3.png,crotchii.png,[0.02989421]
1425,caliginosus2.png,crotchii.png,[0.05215707]
1426,caliginosus.png,crotchii.png,[0.03115481]
1427,centralis.png,crotchii.png,[0.01994528]
1428,crotchii1.png,crotchii.png,[0.00465751]
1429,crotchii2.png,crotchii.png,[0.01600177]
1430,crotchii.png,crotchii.png,[0.]
1431,fervidus.png,crotchii.png,[0.02040092]
1432,flavifrons1.png,crotchii.png,[0.03494104]
1433,flavifrons2.png,crotchii.png,[0.03076507]
1434,flavifrons3.png,crotchii.png,[0.02872772]
1435,flavifrons4.png,crotchii.png,[0.03005117]
1436,flavifrons5.png,crotchii.png,[0.0304331]
1437,flavifrons6.png,crotchii.png,[0.03208769]
1438,franklini.png,crotchii.png,[0.05975144]
1439,fraternus.png,crotchii.png,[0.02563807]
1440,frigidus.png,crotchii.png,[0.01262625]
1441,griseocollis.png,crotchii.png,[0.04214779]
1442,huntii.png,crotchii.png,[0.02607235]
1443,impatiens.png,crotchii.png,[0.03686546]
1444,melanopygus1.png,crotchii.png,[0.03869665]
1445,melanopygus2.png,crotchii.png,[0.03529844]
1446,melanopygus3.png,crotchii.png,[0.03722226]
1447,mixtus.png,crotchii.png,[0.02332518]
1448,morrisoni.png,crotchii.png,[0.04206569]
1449,nevadensis.png,crotchii.png,[0.04190299]
1450,occidentalis1.png,crotchii.png,[0.0156046]
1451,occidentalis2.png,crotchii.png,[0.05600693]
1452,occidentalis3.png,crotchii.png,[0.05161528]
1453,pennsylvanicus1.png,crotchii.png,[0.02438703]
1454,pennsylvanicus2.png,crotchii.png,[0.01997584]
1455,pennsylvanicus3.png,crotchii.png,[0.01921055]
1456,perplexus.png,crotchii.png,[0.03901993]
1457,rufocinctus1.png,crotchii.png,[0.02204326]
1458,rufocinctus2.png,crotchii.png,[0.0239917]
1459,rufocinctus3.png,crotchii.png,[0.02007109]
1460,rufocinctus4.png,crotchii.png,[0.0204809]
1461,sandersoni.png,crotchii.png,[0.02412448]
1462,sitkensis.png,crotchii.png,[0.02849486]
1463,sylvicola1.png,crotchii.png,[0.03047964]
1464,sylvicola2.png,crotchii.png,[0.02840263]
1465,sylvicola3.png,crotchii.png,[0.02027709]
1466,ternarius.png,crotchii.png,[0.01982131]
1467,terricola1.png,crotchii.png,[0.01921055]
1468,terricola2.png,crotchii.png,[0.01196489]
1469,vagans.png,crotchii.png,[0.02667008]
1470,vandykei.png,crotchii.png,[0.02396966]
1471,vosnesenskii.png,crotchii.png,[0.05164203]
1472,affinis.png,fervidus.png,[0.02479461]
1473,appositus.png,fervidus.png,[0.01136993]
1474,auricomus1.png,fervidus.png,[0.01418485]
1475,auricomus.png,fervidus.png,[0.0171478]
1476,balteatus1.png,fervidus.png,[0.02121759]
1477,balteatus2.png,fervidus.png,[0.01133003]
1478,balteatus.png,fervidus.png,[0.01064755]
1479,bifarius1.png,fervidus.png,[0.0217949]
1480,bifarius2.png,fervidus.png,[0.03621676]
1481,bifarius3.png,fervidus.png,[0.04486745]
1482,bifarius4.png,fervidus.png,[0.04303112]
1483,bimaculatus.png,fervidus.png,[0.04301556]
1484,borealis1.png,fervidus.png,[0.01136993]
1485,borealis2.png,fervidus.png,[0.0036498]
1486,californicus1.png,fervidus.png,[0.02636413]
1487,californicus2.png,fervidus.png,[0.02969745]
1488,californicus3.png,fervidus.png,[0.04817962]
1489,caliginosus2.png,fervidus.png,[0.0735117]
1490,caliginosus.png,fervidus.png,[0.05018419]
1491,centralis.png,fervidus.png,[0.00730019]
1492,crotchii1.png,fervidus.png,[0.0240163]
1493,crotchii2.png,fervidus.png,[0.02980934]
1494,crotchii.png,fervidus.png,[0.02040092]
1495,fervidus.png,fervidus.png,[0.]
1496,flavifrons1.png,fervidus.png,[0.01894484]
1497,flavifrons2.png,fervidus.png,[0.01913518]
1498,flavifrons3.png,fervidus.png,[0.02739128]
1499,flavifrons4.png,fervidus.png,[0.03622352]
1500,flavifrons5.png,fervidus.png,[0.03173013]
1501,flavifrons6.png,fervidus.png,[0.03728153]
1502,franklini.png,fervidus.png,[0.08459687]
1503,fraternus.png,fervidus.png,[0.02148001]
1504,frigidus.png,fervidus.png,[0.01593292]
1505,griseocollis.png,fervidus.png,[0.04769032]
1506,huntii.png,fervidus.png,[0.01766567]
1507,impatiens.png,fervidus.png,[0.04102596]
1508,melanopygus1.png,fervidus.png,[0.04870947]
1509,melanopygus2.png,fervidus.png,[0.02811899]
1510,melanopygus3.png,fervidus.png,[0.03414614]
1511,mixtus.png,fervidus.png,[0.03038819]
1512,morrisoni.png,fervidus.png,[0.01999755]
1513,nevadensis.png,fervidus.png,[0.02231741]
1514,occidentalis1.png,fervidus.png,[0.0223029]
1515,occidentalis2.png,fervidus.png,[0.07772402]
1516,occidentalis3.png,fervidus.png,[0.07127413]
1517,pennsylvanicus1.png,fervidus.png,[0.00911417]
1518,pennsylvanicus2.png,fervidus.png,[0.02103898]
1519,pennsylvanicus3.png,fervidus.png,[0.02309487]
1520,perplexus.png,fervidus.png,[0.02802344]
1521,rufocinctus1.png,fervidus.png,[0.00542698]
1522,rufocinctus2.png,fervidus.png,[0.0256522]
1523,rufocinctus3.png,fervidus.png,[0.0257009]
1524,rufocinctus4.png,fervidus.png,[0.01687977]
1525,sandersoni.png,fervidus.png,[0.02303609]
1526,sitkensis.png,fervidus.png,[0.04086168]
1527,sylvicola1.png,fervidus.png,[0.02751748]
1528,sylvicola2.png,fervidus.png,[0.03765225]
1529,sylvicola3.png,fervidus.png,[0.02955662]
1530,ternarius.png,fervidus.png,[0.02200862]
