image,X,Y
affinismale.png,-3.39416691900555,3.07324334096702
appositusmale.png,3.86169755491195,-4.45790999054039
auricomusmale1.png,6.2014332050356,-0.159989719609794
auricomusmale2.png,0.472468785812528,1.64210949573831
balteatusmale1.png,2.71268160994332,-4.47097303528018
balteatusmale2.png,0.127405927584828,-0.248673866733887
balteatusmale3.png,-0.683339053945637,-0.894847396449449
bifariusmale1.png,-4.87649920005412,-3.37416227690498
bifariusmale2.png,-2.91581406172144,-3.28033330921589
bifariusmale3.png,-5.10194271380413,-2.87582115287453
bifariusmale4.png,2.69626348716768,2.68248273536612
bifariusmale5.png,-4.1978270695604,-3.31902837407514
bimaculatusmale.png,-6.46401686486931,2.64397434014418
borealismale.png,3.657909941404,-4.54756193339196
californicusmale1.png,-4.86347967283354,-1.60703013929864
caliginosusmale.png,-6.85285133117664,-0.149971726561471
centralismale1.png,6.08858408859283,-3.5631719427934
centralismale2.png,1.62017648562144,2.61392662819676
crotchiimale1.png,0.694848252947422,-4.20925920589831
crotchiimale2.png,-0.138838074356055,-3.20179535423527
crotchiimale3.png,-2.09818910641586,0.706605302963689
fervidusmale1.png,6.10582553354044,-2.45068080824572
flavifronsmale1.png,5.68960523908451,2.15487010588693
flavifronsmale2.png,4.14621547985588,3.00337327568148
flavifronsmale3.png,4.67255610902867,2.84578258317198
flavifronsmale4.png,3.08147588985832,3.03112851517765
franklinimale.png,-8.65817791271232,0.574706505531372
fraternusmale1.png,-2.19997599986214,3.09534576331727
fraternusmale2.png,-2.44977318041519,1.21131390912968
frigidusmale.png,0.071835424589316,-3.42739117297252
griseocollismale.png,-6.5324977535035,2.5029822853951
huntiimale.png,3.28515857328964,3.89453954816597
impatiensmale.png,-6.77220272247917,2.04822914274415
melanopygusmale1.png,3.82345042177915,2.26487360346501
melanopygusmale2.png,5.84558293062965,1.22580299175315
melanopygusmale3.png,5.32665527619015,1.64171665475302
melanopygusmale4.png,-4.56309388177333,-0.949081853120108
melanopygusmale5.png,-3.99636270343877,-1.43238279947002
mixtusmale.png,-0.527415742513181,-1.23064735377894
morrisonimale.png,5.42382965489214,-0.219050355842301
nevadensismale.png,1.12360917419251,-4.17748611790415
occidentalismale.png,-8.80276208886453,0.428663368695024
pensylvanicusmale.png,6.03290332854733,-3.73668105664186
perplexusmale.png,-3.54457369584694,3.55714365439347
rufocinctusmale1.png,2.55108914039828,4.37714576533357
rufocinctusmale2.png,6.5853083488886,1.33146196012666
rufocinctusmale3.png,-2.14061553564701,0.959511198421341
sandersonimale.png,-0.857034877578799,2.69046810958243
sitkensismale1.png,4.86610759209386,-3.95922094284963
sitkensismale2.png,1.87045775248877,-4.34199923263003
sylvicolamale1.png,1.86430017935628,3.73547997202215
sylvicolamale2.png,0.315861690901775,2.73655240608607
sylvicolamale3.png,-3.82637929300028,-1.90185728770118
ternariusmale.png,1.21561109449991,3.00457513261707
terricolamale.png,-3.48461880276254,0.0998027097137505
vagansmale.png,-2.40069307608441,2.79948610165412
vandykeimale.png,6.95355527393334,0.0302866163859191
vosnesenskiimale.png,-6.64132211283531,-0.420575317560686
