image,X,Y
affinis.png,1.20500082721915,-1.53554004409302
appositus.png,-4.51934091695676,-2.12559392550777
auricomus.png,-0.0107560816168921,1.42998195973162
auricomus1.png,0.14588627747565,0.757514594934861
balteatus.png,3.93048900822244,1.02207698136882
balteatus1.png,3.47828560192923,0.847471773733231
balteatus2.png,0.325592037305077,-0.580367310844425
bifarius1.png,-3.24731410001377,-0.154426053859343
bifarius2.png,1.19721099287493,3.17952361089124
bifarius3.png,1.1088185986148,3.53928508898025
bifarius4.png,1.96104932264794,3.3836755163508
bimaculatus.png,3.04401018362463,-2.47845629189087
borealis1.png,-4.0212540782866,-2.47073306831759
borealis2.png,-2.99706881206191,-2.26269963621022
californicus1.png,2.48393722571335,2.46300755508621
californicus2.png,2.98316629100073,3.15050377606447
californicus3.png,-0.861637060204105,4.8746241154726
caliginosus.png,-0.962307119454265,4.93544421968342
caliginosus2.png,-0.925097436763775,6.26956088336698
centralis.png,-2.06916914054522,-2.08531699553787
crotchii.png,-2.02580771292502,2.11462252805258
crotchii1.png,-1.74828989150612,2.35880847307449
crotchii2.png,-1.17249783104944,1.46992411446614
fervidus.png,-2.59462281257095,-2.35519654514919
flavifrons1.png,-0.689667224015712,-5.49996597290449
flavifrons2.png,-1.34100492536985,-5.49226476755661
flavifrons3.png,-0.576793813263061,-4.62332888294982
flavifrons4.png,-0.247285183926247,-4.07873641049014
flavifrons5.png,0.142100060624835,-3.03794072067151
flavifrons6.png,-0.361581776480181,-4.13718564727322
franklini.png,-1.08607923245195,6.61777305331951
fraternus.png,0.933976717583138,-2.29871731454684
frigidus.png,3.00940677812795,0.997798870434333
griseocollis.png,2.48533500047209,-2.66606025681236
huntii.png,-3.02992345342481,-1.58081692390369
impatiens.png,3.22706488684609,-2.09523650407403
melanopygus1.png,2.05872626907214,3.9103609736758
melanopygus2.png,-3.58713127766042,-3.67576929181291
melanopygus3.png,-3.68880198577717,-3.98824303849876
mixtus.png,-1.63393045756478,-4.79678477952378
morrisoni.png,1.5214496634419,-5.02083761327173
nevadensis.png,1.68388114243824,-4.57994659053452
occidentalis1.png,4.58953491114175,1.4904853141491
occidentalis2.png,-0.183445075700004,6.57305065424042
occidentalis3.png,0.0726869797797066,6.48106515076969
pennsylvanicus1.png,-0.445511366586162,-1.15290906882293
pennsylvanicus2.png,-0.668505285461544,0.525518197005307
pennsylvanicus3.png,-0.533381356492262,1.96557363845964
perplexus.png,1.77538176895228,-3.88812031006615
rufocinctus1.png,-2.02044320466001,-2.12368437878049
rufocinctus2.png,1.77557765943959,-0.22133950085417
rufocinctus3.png,1.9016409401405,0.0662032671024136
rufocinctus4.png,0.753001571732346,-1.22851269887596
sandersoni.png,0.676939425869236,-2.21505364369572
sitkensis.png,1.64015607941721,1.11713919030867
sylvicola1.png,-3.68688131553177,-1.55828806282827
sylvicola2.png,2.97234612653738,3.29728023398916
sylvicola3.png,3.99064848997261,2.40315503499179
ternarius.png,-3.12310207013148,-1.01000720017748
terricola1.png,-0.587470250964079,1.48519550758393
terricola2.png,-0.316251278980024,2.37587154435281
vagans.png,1.27196142269792,-2.96392135694772
vandykei.png,-1.18863317547846,4.24731741387933
vosnesenskii.png,-2.19427555704004,4.63218757176402
