img1,img2,distance
balteatus.png,bifarius1.png,0
bifarius1.png,bifarius1.png,0
bifarius2.png,bifarius1.png,0
bifarius3.png,bifarius1.png,0
bifarius4.png,bifarius1.png,0
bimaculatus.png,bifarius1.png,0
borealis1.png,bifarius1.png,0
borealis2.png,bifarius1.png,0
californicus1.png,bifarius1.png,0
californicus2.png,bifarius1.png,0
californicus3.png,bifarius1.png,0
caliginosus2.png,bifarius1.png,0
caliginosus.png,bifarius1.png,0
centralis.png,bifarius1.png,0
crotchii1.png,bifarius1.png,0
crotchii2.png,bifarius1.png,0
crotchii.png,bifarius1.png,0
fervidus.png,bifarius1.png,0
flavifrons1.png,bifarius1.png,0
flavifrons2.png,bifarius1.png,0
flavifrons3.png,bifarius1.png,0
flavifrons4.png,bifarius1.png,0
flavifrons5.png,bifarius1.png,0
flavifrons6.png,bifarius1.png,0
franklini.png,bifarius1.png,0
fraternus.png,bifarius1.png,0
frigidus.png,bifarius1.png,0
griseocollis.png,bifarius1.png,0
huntii.png,bifarius1.png,0
impatiens.png,bifarius1.png,0
melanopygus1.png,bifarius1.png,0
melanopygus2.png,bifarius1.png,0
melanopygus3.png,bifarius1.png,0
mixtus.png,bifarius1.png,0
morrisoni.png,bifarius1.png,0
nevadensis.png,bifarius1.png,0
occidentalis1.png,bifarius1.png,0
occidentalis2.png,bifarius1.png,0
occidentalis3.png,bifarius1.png,0
pennsylvanicus1.png,bifarius1.png,0
pennsylvanicus2.png,bifarius1.png,0
pennsylvanicus3.png,bifarius1.png,0
perplexus.png,bifarius1.png,0
rufocinctus1.png,bifarius1.png,0
rufocinctus2.png,bifarius1.png,0
rufocinctus3.png,bifarius1.png,0
rufocinctus4.png,bifarius1.png,0
sandersoni.png,bifarius1.png,0
sitkensis.png,bifarius1.png,0
sylvicola1.png,bifarius1.png,0
sylvicola2.png,bifarius1.png,0
sylvicola3.png,bifarius1.png,0
ternarius.png,bifarius1.png,0
terricola1.png,bifarius1.png,0
terricola2.png,bifarius1.png,0
vagans.png,bifarius1.png,0
vandykei.png,bifarius1.png,0
vosnesenskii.png,bifarius1.png,0
affinis.png,bifarius2.png,0
appositus.png,bifarius2.png,0
auricomus1.png,bifarius2.png,0
auricomus.png,bifarius2.png,0
balteatus1.png,bifarius2.png,0
balteatus2.png,bifarius2.png,0
balteatus.png,bifarius2.png,0
bifarius1.png,bifarius2.png,0
bifarius2.png,bifarius2.png,0
bifarius3.png,bifarius2.png,0
bifarius4.png,bifarius2.png,0
bimaculatus.png,bifarius2.png,0
borealis1.png,bifarius2.png,0
borealis2.png,bifarius2.png,0
californicus1.png,bifarius2.png,0
californicus2.png,bifarius2.png,0
californicus3.png,bifarius2.png,0
caliginosus2.png,bifarius2.png,0
caliginosus.png,bifarius2.png,0
centralis.png,bifarius2.png,0
crotchii1.png,bifarius2.png,0
crotchii2.png,bifarius2.png,0
crotchii.png,bifarius2.png,0
fervidus.png,bifarius2.png,0
flavifrons1.png,bifarius2.png,0
flavifrons2.png,bifarius2.png,0
flavifrons3.png,bifarius2.png,0
flavifrons4.png,bifarius2.png,0
flavifrons5.png,bifarius2.png,0
flavifrons6.png,bifarius2.png,0
franklini.png,bifarius2.png,0
fraternus.png,bifarius2.png,0
frigidus.png,bifarius2.png,0
griseocollis.png,bifarius2.png,0
huntii.png,bifarius2.png,0
impatiens.png,bifarius2.png,0
melanopygus1.png,bifarius2.png,0
melanopygus2.png,bifarius2.png,0
melanopygus3.png,bifarius2.png,0
mixtus.png,bifarius2.png,0
morrisoni.png,bifarius2.png,0
nevadensis.png,bifarius2.png,0
occidentalis1.png,bifarius2.png,0
occidentalis2.png,bifarius2.png,0
occidentalis3.png,bifarius2.png,0
pennsylvanicus1.png,bifarius2.png,0
pennsylvanicus2.png,bifarius2.png,0
pennsylvanicus3.png,bifarius2.png,0
perplexus.png,bifarius2.png,0
rufocinctus1.png,bifarius2.png,0
rufocinctus2.png,bifarius2.png,0
rufocinctus3.png,bifarius2.png,0
rufocinctus4.png,bifarius2.png,0
sandersoni.png,bifarius2.png,0
sitkensis.png,bifarius2.png,0
sylvicola1.png,bifarius2.png,0
sylvicola2.png,bifarius2.png,0
sylvicola3.png,bifarius2.png,0
ternarius.png,bifarius2.png,0
terricola1.png,bifarius2.png,0
terricola2.png,bifarius2.png,0
vagans.png,bifarius2.png,0
vandykei.png,bifarius2.png,0
vosnesenskii.png,bifarius2.png,0
affinis.png,bifarius3.png,0
appositus.png,bifarius3.png,0
auricomus1.png,bifarius3.png,0
auricomus.png,bifarius3.png,0
balteatus1.png,bifarius3.png,0
balteatus2.png,bifarius3.png,0
balteatus.png,bifarius3.png,0
bifarius1.png,bifarius3.png,0
bifarius2.png,bifarius3.png,0
bifarius3.png,bifarius3.png,0
bifarius4.png,bifarius3.png,0
bimaculatus.png,bifarius3.png,0
borealis1.png,bifarius3.png,0
borealis2.png,bifarius3.png,0
californicus1.png,bifarius3.png,0
californicus2.png,bifarius3.png,0
californicus3.png,bifarius3.png,0
caliginosus2.png,bifarius3.png,0
caliginosus.png,bifarius3.png,0
centralis.png,bifarius3.png,0
crotchii1.png,bifarius3.png,0
crotchii2.png,bifarius3.png,0
crotchii.png,bifarius3.png,0
fervidus.png,bifarius3.png,0
flavifrons1.png,bifarius3.png,0
flavifrons2.png,bifarius3.png,0
flavifrons3.png,bifarius3.png,0
flavifrons4.png,bifarius3.png,0
flavifrons5.png,bifarius3.png,0
flavifrons6.png,bifarius3.png,0
franklini.png,bifarius3.png,0
fraternus.png,bifarius3.png,0
frigidus.png,bifarius3.png,0
griseocollis.png,bifarius3.png,0
huntii.png,bifarius3.png,0
impatiens.png,bifarius3.png,0
melanopygus1.png,bifarius3.png,0
melanopygus2.png,bifarius3.png,0
melanopygus3.png,bifarius3.png,0
mixtus.png,bifarius3.png,0
morrisoni.png,bifarius3.png,0
nevadensis.png,bifarius3.png,0
occidentalis1.png,bifarius3.png,0
occidentalis2.png,bifarius3.png,0
occidentalis3.png,bifarius3.png,0
pennsylvanicus1.png,bifarius3.png,0
pennsylvanicus2.png,bifarius3.png,0
pennsylvanicus3.png,bifarius3.png,0
perplexus.png,bifarius3.png,0
rufocinctus1.png,bifarius3.png,0
rufocinctus2.png,bifarius3.png,0
rufocinctus3.png,bifarius3.png,0
rufocinctus4.png,bifarius3.png,0
sandersoni.png,bifarius3.png,0
sitkensis.png,bifarius3.png,0
sylvicola1.png,bifarius3.png,0
sylvicola2.png,bifarius3.png,0
sylvicola3.png,bifarius3.png,0
ternarius.png,bifarius3.png,0
terricola1.png,bifarius3.png,0
terricola2.png,bifarius3.png,0
vagans.png,bifarius3.png,0
vandykei.png,bifarius3.png,0
vosnesenskii.png,bifarius3.png,0
affinis.png,bifarius4.png,0
appositus.png,bifarius4.png,0
auricomus1.png,bifarius4.png,0
auricomus.png,bifarius4.png,0
balteatus1.png,bifarius4.png,0
balteatus2.png,bifarius4.png,0
balteatus.png,bifarius4.png,0
bifarius1.png,bifarius4.png,0
bifarius2.png,bifarius4.png,0
bifarius3.png,bifarius4.png,0
bifarius4.png,bifarius4.png,0
bimaculatus.png,bifarius4.png,0
borealis1.png,bifarius4.png,0
borealis2.png,bifarius4.png,0
californicus1.png,bifarius4.png,0
californicus2.png,bifarius4.png,0
californicus3.png,bifarius4.png,0
caliginosus2.png,bifarius4.png,0
caliginosus.png,bifarius4.png,0
centralis.png,bifarius4.png,0
crotchii1.png,bifarius4.png,0
crotchii2.png,bifarius4.png,0
crotchii.png,bifarius4.png,0
fervidus.png,bifarius4.png,0
flavifrons1.png,bifarius4.png,0
flavifrons2.png,bifarius4.png,0
flavifrons3.png,bifarius4.png,0
flavifrons4.png,bifarius4.png,0
flavifrons5.png,bifarius4.png,0
flavifrons6.png,bifarius4.png,0
franklini.png,bifarius4.png,0
fraternus.png,bifarius4.png,0
frigidus.png,bifarius4.png,0
griseocollis.png,bifarius4.png,0
huntii.png,bifarius4.png,0
impatiens.png,bifarius4.png,0
melanopygus1.png,bifarius4.png,0
melanopygus2.png,bifarius4.png,0
melanopygus3.png,bifarius4.png,0
mixtus.png,bifarius4.png,0
morrisoni.png,bifarius4.png,0
nevadensis.png,bifarius4.png,0
occidentalis1.png,bifarius4.png,0
occidentalis2.png,bifarius4.png,0
occidentalis3.png,bifarius4.png,0
pennsylvanicus1.png,bifarius4.png,0
pennsylvanicus2.png,bifarius4.png,0
pennsylvanicus3.png,bifarius4.png,0
perplexus.png,bifarius4.png,0
rufocinctus1.png,bifarius4.png,0
rufocinctus2.png,bifarius4.png,0
rufocinctus3.png,bifarius4.png,0
rufocinctus4.png,bifarius4.png,0
sandersoni.png,bifarius4.png,0
sitkensis.png,bifarius4.png,0
sylvicola1.png,bifarius4.png,0
sylvicola2.png,bifarius4.png,0
sylvicola3.png,bifarius4.png,0
ternarius.png,bifarius4.png,0
terricola1.png,bifarius4.png,0
terricola2.png,bifarius4.png,0
vagans.png,bifarius4.png,0
vandykei.png,bifarius4.png,0
vosnesenskii.png,bifarius4.png,0
affinis.png,bimaculatus.png,0
appositus.png,bimaculatus.png,0
auricomus1.png,bimaculatus.png,0
auricomus.png,bimaculatus.png,0
balteatus1.png,bimaculatus.png,0
balteatus2.png,bimaculatus.png,0
balteatus.png,bimaculatus.png,0
bifarius1.png,bimaculatus.png,0
bifarius2.png,bimaculatus.png,0
bifarius3.png,bimaculatus.png,0
bifarius4.png,bimaculatus.png,0
bimaculatus.png,bimaculatus.png,0
borealis1.png,bimaculatus.png,0
borealis2.png,bimaculatus.png,0
californicus1.png,bimaculatus.png,0
californicus2.png,bimaculatus.png,0
californicus3.png,bimaculatus.png,0
caliginosus2.png,bimaculatus.png,0
caliginosus.png,bimaculatus.png,0
centralis.png,bimaculatus.png,0
crotchii1.png,bimaculatus.png,0
crotchii2.png,bimaculatus.png,0
crotchii.png,bimaculatus.png,0
fervidus.png,bimaculatus.png,0
flavifrons1.png,bimaculatus.png,0
flavifrons2.png,bimaculatus.png,0
flavifrons3.png,bimaculatus.png,0
flavifrons4.png,bimaculatus.png,0
flavifrons5.png,bimaculatus.png,0
flavifrons6.png,bimaculatus.png,0
franklini.png,bimaculatus.png,0
fraternus.png,bimaculatus.png,0
frigidus.png,bimaculatus.png,0
griseocollis.png,bimaculatus.png,0
huntii.png,bimaculatus.png,0
impatiens.png,bimaculatus.png,0
melanopygus1.png,bimaculatus.png,0
melanopygus2.png,bimaculatus.png,0
melanopygus3.png,bimaculatus.png,0
mixtus.png,bimaculatus.png,0
morrisoni.png,bimaculatus.png,0
nevadensis.png,bimaculatus.png,0
occidentalis1.png,bimaculatus.png,0
occidentalis2.png,bimaculatus.png,0
occidentalis3.png,bimaculatus.png,0
pennsylvanicus1.png,bimaculatus.png,0
pennsylvanicus2.png,bimaculatus.png,0
pennsylvanicus3.png,bimaculatus.png,0
perplexus.png,bimaculatus.png,0
rufocinctus1.png,bimaculatus.png,0
rufocinctus2.png,bimaculatus.png,0
rufocinctus3.png,bimaculatus.png,0
rufocinctus4.png,bimaculatus.png,0
sandersoni.png,bimaculatus.png,0
sitkensis.png,bimaculatus.png,0
sylvicola1.png,bimaculatus.png,0
sylvicola2.png,bimaculatus.png,0
sylvicola3.png,bimaculatus.png,0
ternarius.png,bimaculatus.png,0
terricola1.png,bimaculatus.png,0
terricola2.png,bimaculatus.png,0
vagans.png,bimaculatus.png,0
vandykei.png,bimaculatus.png,0
vosnesenskii.png,bimaculatus.png,0
affinis.png,borealis1.png,0
appositus.png,borealis1.png,0
auricomus1.png,borealis1.png,0
auricomus.png,borealis1.png,0
