,img1,img2,distance
47,pennsylvanicus3.png,affinis.png,[0.02346595]
48,perplexus.png,affinis.png,[0.02326842]
49,rufocinctus1.png,affinis.png,[0.02291262]
50,rufocinctus2.png,affinis.png,[0.01828839]
51,rufocinctus3.png,affinis.png,[0.01975608]
52,rufocinctus4.png,affinis.png,[0.01083785]
53,sandersoni.png,affinis.png,[0.01169176]
54,sitkensis.png,affinis.png,[0.03097888]
55,sylvicola1.png,affinis.png,[0.02770055]
56,sylvicola2.png,affinis.png,[0.03394387]
57,sylvicola3.png,affinis.png,[0.0414186]
58,ternarius.png,affinis.png,[0.02633944]
59,terricola1.png,affinis.png,[0.02346595]
60,terricola2.png,affinis.png,[0.03145301]
61,vagans.png,affinis.png,[0.01802134]
62,vandykei.png,affinis.png,[0.03258342]
63,vosnesenskii.png,affinis.png,[0.06059025]
64,affinis.png,appositus.png,[0.04312286]
65,appositus.png,appositus.png,[0.]
66,auricomus.png,appositus.png,[0.04204159]
67,auricomus1.png,appositus.png,[0.03606356]
68,balteatus.png,appositus.png,[0.02908937]
69,balteatus1.png,appositus.png,[0.0271116]
70,balteatus2.png,appositus.png,[0.03430589]
71,bifarius1.png,appositus.png,[0.02924786]
72,bifarius2.png,appositus.png,[0.04741691]
73,bifarius3.png,appositus.png,[0.04924367]
74,bifarius4.png,appositus.png,[0.05021957]
75,bimaculatus.png,appositus.png,[0.05367712]
76,borealis1.png,appositus.png,[0.]
77,borealis2.png,appositus.png,[0.01386952]
78,californicus1.png,appositus.png,[0.04387388]
79,californicus2.png,appositus.png,[0.05687449]
80,californicus3.png,appositus.png,[0.05516765]
81,caliginosus.png,appositus.png,[0.05327471]
82,caliginosus2.png,appositus.png,[0.06645101]
83,centralis.png,appositus.png,[0.02336949]
84,crotchii.png,appositus.png,[0.0382301]
85,crotchii1.png,appositus.png,[0.04185697]
86,crotchii2.png,appositus.png,[0.05200557]
87,fervidus.png,appositus.png,[0.0168819]
88,flavifrons1.png,appositus.png,[0.04656544]
89,flavifrons2.png,appositus.png,[0.03799201]
90,flavifrons3.png,appositus.png,[0.05045099]
91,flavifrons4.png,appositus.png,[0.05232813]
92,flavifrons5.png,appositus.png,[0.0425497]
93,flavifrons6.png,appositus.png,[0.05115234]
94,franklini.png,appositus.png,[0.07854164]
95,fraternus.png,appositus.png,[0.03992372]
96,frigidus.png,appositus.png,[0.02825785]
97,griseocollis.png,appositus.png,[0.05992191]
98,huntii.png,appositus.png,[0.02079775]
99,impatiens.png,appositus.png,[0.05481828]
100,melanopygus1.png,appositus.png,[0.04998063]
101,melanopygus2.png,appositus.png,[0.02601415]
102,melanopygus3.png,appositus.png,[0.03291627]
103,mixtus.png,appositus.png,[0.03828084]
104,morrisoni.png,appositus.png,[0.03560391]
105,nevadensis.png,appositus.png,[0.03902835]
106,occidentalis1.png,appositus.png,[0.04864873]
107,occidentalis2.png,appositus.png,[0.07830184]
108,occidentalis3.png,appositus.png,[0.06684262]
109,pennsylvanicus1.png,appositus.png,[0.02848694]
110,pennsylvanicus2.png,appositus.png,[0.03735086]
111,pennsylvanicus3.png,appositus.png,[0.04511494]
112,perplexus.png,appositus.png,[0.04677122]
113,rufocinctus1.png,appositus.png,[0.02312682]
114,rufocinctus2.png,appositus.png,[0.03573878]
115,rufocinctus3.png,appositus.png,[0.03526356]
116,rufocinctus4.png,appositus.png,[0.03613108]
117,sandersoni.png,appositus.png,[0.03568044]
118,sitkensis.png,appositus.png,[0.03950289]
119,sylvicola1.png,appositus.png,[0.01619724]
120,sylvicola2.png,appositus.png,[0.05165566]
121,sylvicola3.png,appositus.png,[0.04530927]
122,ternarius.png,appositus.png,[0.02484682]
123,terricola1.png,appositus.png,[0.04511494]
124,terricola2.png,appositus.png,[0.04551777]
125,vagans.png,appositus.png,[0.0444591]
126,vandykei.png,appositus.png,[0.05299898]
127,vosnesenskii.png,appositus.png,[0.06907245]
128,affinis.png,auricomus.png,[0.01937129]
129,appositus.png,auricomus.png,[0.04204159]
130,auricomus.png,auricomus.png,[0.]
131,auricomus1.png,auricomus.png,[0.00332333]
132,balteatus.png,auricomus.png,[0.02937102]
133,balteatus1.png,auricomus.png,[0.02384708]
134,balteatus2.png,auricomus.png,[0.01372983]
135,bifarius1.png,auricomus.png,[0.02674515]
136,bifarius2.png,auricomus.png,[0.02071375]
137,bifarius3.png,auricomus.png,[0.0275213]
138,bifarius4.png,auricomus.png,[0.02171969]
139,bimaculatus.png,auricomus.png,[0.04119738]
140,borealis1.png,auricomus.png,[0.04204159]
141,borealis2.png,auricomus.png,[0.03242543]
142,californicus1.png,auricomus.png,[0.02069102]
143,californicus2.png,auricomus.png,[0.0286161]
144,californicus3.png,auricomus.png,[0.02542654]
145,caliginosus.png,auricomus.png,[0.02866637]
146,caliginosus2.png,auricomus.png,[0.05116961]
147,centralis.png,auricomus.png,[0.03018066]
148,crotchii.png,auricomus.png,[0.02387839]
149,crotchii1.png,auricomus.png,[0.02025455]
150,crotchii2.png,auricomus.png,[0.01387413]
151,fervidus.png,auricomus.png,[0.03004344]
152,flavifrons1.png,auricomus.png,[0.05123942]
153,flavifrons2.png,auricomus.png,[0.05301476]
154,flavifrons3.png,auricomus.png,[0.03828666]
155,flavifrons4.png,auricomus.png,[0.03900867]
156,flavifrons5.png,auricomus.png,[0.02691684]
157,flavifrons6.png,auricomus.png,[0.04111144]
158,franklini.png,auricomus.png,[0.06417065]
159,fraternus.png,auricomus.png,[0.02395095]
160,frigidus.png,auricomus.png,[0.0237412]
161,griseocollis.png,auricomus.png,[0.04752876]
162,huntii.png,auricomus.png,[0.03236849]
163,impatiens.png,auricomus.png,[0.03955069]
164,melanopygus1.png,auricomus.png,[0.03196344]
165,melanopygus2.png,auricomus.png,[0.03980543]
166,melanopygus3.png,auricomus.png,[0.04224862]
167,mixtus.png,auricomus.png,[0.04888482]
168,morrisoni.png,auricomus.png,[0.04782945]
169,nevadensis.png,auricomus.png,[0.03753778]
170,occidentalis1.png,auricomus.png,[0.02981922]
171,occidentalis2.png,auricomus.png,[0.05724306]
172,occidentalis3.png,auricomus.png,[0.04721781]
173,pennsylvanicus1.png,auricomus.png,[0.01624286]
174,pennsylvanicus2.png,auricomus.png,[0.01231847]
175,pennsylvanicus3.png,auricomus.png,[0.00362476]
176,perplexus.png,auricomus.png,[0.04107277]
177,rufocinctus1.png,auricomus.png,[0.03032558]
178,rufocinctus2.png,auricomus.png,[0.02155446]
179,rufocinctus3.png,auricomus.png,[0.02013593]
180,rufocinctus4.png,auricomus.png,[0.02002919]
181,sandersoni.png,auricomus.png,[0.02118148]
182,sitkensis.png,auricomus.png,[0.02945497]
183,sylvicola1.png,auricomus.png,[0.03300077]
184,sylvicola2.png,auricomus.png,[0.02959002]
185,sylvicola3.png,auricomus.png,[0.03191673]
186,ternarius.png,auricomus.png,[0.02802724]
187,terricola1.png,auricomus.png,[0.00362476]
188,terricola2.png,auricomus.png,[0.00953353]
189,vagans.png,auricomus.png,[0.03138744]
190,vandykei.png,auricomus.png,[0.01991921]
191,vosnesenskii.png,auricomus.png,[0.04975242]
192,affinis.png,auricomus1.png,[0.01744303]
193,appositus.png,auricomus1.png,[0.03606356]
194,auricomus.png,auricomus1.png,[0.00332333]
195,auricomus1.png,auricomus1.png,[0.]
196,balteatus.png,auricomus1.png,[0.02587099]
197,balteatus1.png,auricomus1.png,[0.02177382]
198,balteatus2.png,auricomus1.png,[0.01160988]
199,bifarius1.png,auricomus1.png,[0.02577939]
200,bifarius2.png,auricomus1.png,[0.02228861]
201,bifarius3.png,auricomus1.png,[0.02835474]
202,bifarius4.png,auricomus1.png,[0.0222047]
203,bimaculatus.png,auricomus1.png,[0.0370906]
204,borealis1.png,auricomus1.png,[0.03606356]
205,borealis2.png,auricomus1.png,[0.02600268]
206,californicus1.png,auricomus1.png,[0.0193619]
207,californicus2.png,auricomus1.png,[0.02663857]
208,californicus3.png,auricomus1.png,[0.02899671]
209,caliginosus.png,auricomus1.png,[0.03148536]
210,caliginosus2.png,auricomus1.png,[0.0517817]
211,centralis.png,auricomus1.png,[0.02507221]
212,crotchii.png,auricomus1.png,[0.02485976]
213,crotchii1.png,auricomus1.png,[0.02527432]
214,crotchii2.png,auricomus1.png,[0.01749816]
215,fervidus.png,auricomus1.png,[0.02429105]
216,flavifrons1.png,auricomus1.png,[0.04845889]
217,flavifrons2.png,auricomus1.png,[0.05150852]
218,flavifrons3.png,auricomus1.png,[0.03816549]
219,flavifrons4.png,auricomus1.png,[0.03778683]
220,flavifrons5.png,auricomus1.png,[0.02263246]
221,flavifrons6.png,auricomus1.png,[0.03886627]
222,franklini.png,auricomus1.png,[0.06636918]
223,fraternus.png,auricomus1.png,[0.02005216]
224,frigidus.png,auricomus1.png,[0.01921247]
225,griseocollis.png,auricomus1.png,[0.04347332]
226,huntii.png,auricomus1.png,[0.02673817]
227,impatiens.png,auricomus1.png,[0.03365809]
228,melanopygus1.png,auricomus1.png,[0.03198437]
229,melanopygus2.png,auricomus1.png,[0.03720481]
230,melanopygus3.png,auricomus1.png,[0.04130756]
231,mixtus.png,auricomus1.png,[0.04708708]
232,morrisoni.png,auricomus1.png,[0.0417592]
233,nevadensis.png,auricomus1.png,[0.03135391]
234,occidentalis1.png,auricomus1.png,[0.03185836]
235,occidentalis2.png,auricomus1.png,[0.06000003]
236,occidentalis3.png,auricomus1.png,[0.04809875]
237,pennsylvanicus1.png,auricomus1.png,[0.01051132]
238,pennsylvanicus2.png,auricomus1.png,[0.0101539]
239,pennsylvanicus3.png,auricomus1.png,[0.00833472]
240,perplexus.png,auricomus1.png,[0.0346356]
241,rufocinctus1.png,auricomus1.png,[0.0243976]
242,rufocinctus2.png,auricomus1.png,[0.01773966]
243,rufocinctus3.png,auricomus1.png,[0.01712452]
244,rufocinctus4.png,auricomus1.png,[0.01387437]
245,sandersoni.png,auricomus1.png,[0.01746654]
246,sitkensis.png,auricomus1.png,[0.02896051]
247,sylvicola1.png,auricomus1.png,[0.02860409]
248,sylvicola2.png,auricomus1.png,[0.02648115]
249,sylvicola3.png,auricomus1.png,[0.03190465]
250,ternarius.png,auricomus1.png,[0.02606195]
251,terricola1.png,auricomus1.png,[0.00833472]
252,terricola2.png,auricomus1.png,[0.01486839]
253,vagans.png,auricomus1.png,[0.02770399]
254,vandykei.png,auricomus1.png,[0.02382457]
255,vosnesenskii.png,auricomus1.png,[0.05109781]
256,affinis.png,balteatus.png,[0.03622244]
257,appositus.png,balteatus.png,[0.02908937]
258,auricomus.png,balteatus.png,[0.02937102]
259,auricomus1.png,balteatus.png,[0.02587099]
260,balteatus.png,balteatus.png,[0.]
261,balteatus1.png,balteatus.png,[0.00859717]
262,balteatus2.png,balteatus.png,[0.02429035]
263,bifarius1.png,balteatus.png,[0.02699312]
264,bifarius2.png,balteatus.png,[0.02590115]
265,bifarius3.png,balteatus.png,[0.03803654]
266,bifarius4.png,balteatus.png,[0.03288741]
267,bimaculatus.png,balteatus.png,[0.06110974]
268,borealis1.png,balteatus.png,[0.02908937]
269,borealis2.png,balteatus.png,[0.03203658]
270,californicus1.png,balteatus.png,[0.030323]
271,californicus2.png,balteatus.png,[0.03547563]
272,californicus3.png,balteatus.png,[0.04936044]
273,caliginosus.png,balteatus.png,[0.05061488]
274,caliginosus2.png,balteatus.png,[0.0717855]
275,centralis.png,balteatus.png,[0.03715627]
276,crotchii.png,balteatus.png,[0.03012173]
277,crotchii1.png,balteatus.png,[0.03123627]
278,crotchii2.png,balteatus.png,[0.04617354]
279,fervidus.png,balteatus.png,[0.0317302]
280,flavifrons1.png,balteatus.png,[0.05742488]
281,flavifrons2.png,balteatus.png,[0.04620456]
282,flavifrons3.png,balteatus.png,[0.051551]
283,flavifrons4.png,balteatus.png,[0.05634297]
284,flavifrons5.png,balteatus.png,[0.04281309]
285,flavifrons6.png,balteatus.png,[0.05631642]
286,franklini.png,balteatus.png,[0.08435278]
287,fraternus.png,balteatus.png,[0.04028981]
288,frigidus.png,balteatus.png,[0.01436241]
289,griseocollis.png,balteatus.png,[0.0678108]
290,huntii.png,balteatus.png,[0.03285386]
291,impatiens.png,balteatus.png,[0.05744615]
292,melanopygus1.png,balteatus.png,[0.03548192]
293,melanopygus2.png,balteatus.png,[0.04010024]
294,melanopygus3.png,balteatus.png,[0.04634204]
295,mixtus.png,balteatus.png,[0.04062323]
296,morrisoni.png,balteatus.png,[0.05384057]
297,nevadensis.png,balteatus.png,[0.0490096]
298,occidentalis1.png,balteatus.png,[0.01641088]
299,occidentalis2.png,balteatus.png,[0.07502384]
300,occidentalis3.png,balteatus.png,[0.06235709]
301,pennsylvanicus1.png,balteatus.png,[0.03154361]
302,pennsylvanicus2.png,balteatus.png,[0.03611213]
303,pennsylvanicus3.png,balteatus.png,[0.03399114]
304,perplexus.png,balteatus.png,[0.05285965]
305,rufocinctus1.png,balteatus.png,[0.03436266]
306,rufocinctus2.png,balteatus.png,[0.03292634]
307,rufocinctus3.png,balteatus.png,[0.03098814]
308,rufocinctus4.png,balteatus.png,[0.03479371]
309,sandersoni.png,balteatus.png,[0.03701838]
310,sitkensis.png,balteatus.png,[0.03479853]
311,sylvicola1.png,balteatus.png,[0.02924547]
312,sylvicola2.png,balteatus.png,[0.03501913]
313,sylvicola3.png,balteatus.png,[0.02156221]
314,ternarius.png,balteatus.png,[0.03478402]
315,terricola1.png,balteatus.png,[0.03399114]
316,terricola2.png,balteatus.png,[0.02911942]
317,vagans.png,balteatus.png,[0.04932555]
318,vandykei.png,balteatus.png,[0.0481285]
319,vosnesenskii.png,balteatus.png,[0.06521039]
320,affinis.png,balteatus1.png,[0.02986884]
321,appositus.png,balteatus1.png,[0.0271116]
322,auricomus.png,balteatus1.png,[0.02384708]
323,auricomus1.png,balteatus1.png,[0.02177382]
324,balteatus.png,balteatus1.png,[0.00859717]
325,balteatus1.png,balteatus1.png,[0.]
326,balteatus2.png,balteatus1.png,[0.01594685]
327,bifarius1.png,balteatus1.png,[0.02342409]
328,bifarius2.png,balteatus1.png,[0.02434414]
329,bifarius3.png,balteatus1.png,[0.03220562]
330,bifarius4.png,balteatus1.png,[0.03161231]
331,bimaculatus.png,balteatus1.png,[0.05238035]
332,borealis1.png,balteatus1.png,[0.0271116]
333,borealis2.png,balteatus1.png,[0.02813285]
334,californicus1.png,balteatus1.png,[0.02621268]
335,californicus2.png,balteatus1.png,[0.03552317]
336,californicus3.png,balteatus1.png,[0.04247507]
337,caliginosus.png,balteatus1.png,[0.04341256]
338,caliginosus2.png,balteatus1.png,[0.06263615]
339,centralis.png,balteatus1.png,[0.02958019]
340,crotchii.png,balteatus1.png,[0.02362563]
341,crotchii1.png,balteatus1.png,[0.02432214]
342,crotchii2.png,balteatus1.png,[0.0359024]
343,fervidus.png,balteatus1.png,[0.0278802]
344,flavifrons1.png,balteatus1.png,[0.04882365]
345,flavifrons2.png,balteatus1.png,[0.04144419]
346,flavifrons3.png,balteatus1.png,[0.03941245]
347,flavifrons4.png,balteatus1.png,[0.04323327]
348,flavifrons5.png,balteatus1.png,[0.03241817]
349,flavifrons6.png,balteatus1.png,[0.04354759]
350,franklini.png,balteatus1.png,[0.07213724]
351,fraternus.png,balteatus1.png,[0.03017071]
352,frigidus.png,balteatus1.png,[0.01128712]
353,griseocollis.png,balteatus1.png,[0.05891876]
354,huntii.png,balteatus1.png,[0.02834789]
355,impatiens.png,balteatus1.png,[0.05203644]
356,melanopygus1.png,balteatus1.png,[0.0334852]
357,melanopygus2.png,balteatus1.png,[0.03509783]
358,melanopygus3.png,balteatus1.png,[0.03860468]
359,mixtus.png,balteatus1.png,[0.03265311]
360,morrisoni.png,balteatus1.png,[0.04782032]
361,nevadensis.png,balteatus1.png,[0.04314855]
362,occidentalis1.png,balteatus1.png,[0.02152582]
363,occidentalis2.png,balteatus1.png,[0.06856628]
364,occidentalis3.png,balteatus1.png,[0.05611248]
365,pennsylvanicus1.png,balteatus1.png,[0.02533563]
366,pennsylvanicus2.png,balteatus1.png,[0.02869546]
367,pennsylvanicus3.png,balteatus1.png,[0.02719996]
368,perplexus.png,balteatus1.png,[0.04509121]
369,rufocinctus1.png,balteatus1.png,[0.02806264]
370,rufocinctus2.png,balteatus1.png,[0.02487192]
371,rufocinctus3.png,balteatus1.png,[0.02178867]
372,rufocinctus4.png,balteatus1.png,[0.02617295]
373,sandersoni.png,balteatus1.png,[0.02617828]
374,sitkensis.png,balteatus1.png,[0.02357607]
375,sylvicola1.png,balteatus1.png,[0.02537679]
376,sylvicola2.png,balteatus1.png,[0.03395306]
377,sylvicola3.png,balteatus1.png,[0.02364374]
378,ternarius.png,balteatus1.png,[0.02943195]
379,terricola1.png,balteatus1.png,[0.02719996]
380,terricola2.png,balteatus1.png,[0.02296142]
381,vagans.png,balteatus1.png,[0.03864066]
382,vandykei.png,balteatus1.png,[0.03974383]
383,vosnesenskii.png,balteatus1.png,[0.06328034]
384,affinis.png,balteatus2.png,[0.01436007]
385,appositus.png,balteatus2.png,[0.03430589]
386,auricomus.png,balteatus2.png,[0.01372983]
387,auricomus1.png,balteatus2.png,[0.01160988]
388,balteatus.png,balteatus2.png,[0.02429035]
389,balteatus1.png,balteatus2.png,[0.01594685]
390,balteatus2.png,balteatus2.png,[0.]
391,bifarius1.png,balteatus2.png,[0.03016789]
392,bifarius2.png,balteatus2.png,[0.02843758]
393,bifarius3.png,balteatus2.png,[0.03168851]
394,bifarius4.png,balteatus2.png,[0.03061334]
395,bimaculatus.png,balteatus2.png,[0.03645667]
396,borealis1.png,balteatus2.png,[0.03430589]
397,borealis2.png,balteatus2.png,[0.02439901]
398,californicus1.png,balteatus2.png,[0.02085988]
399,californicus2.png,balteatus2.png,[0.03070787]
400,californicus3.png,balteatus2.png,[0.03146587]
401,caliginosus.png,balteatus2.png,[0.0347709]
402,caliginosus2.png,balteatus2.png,[0.05051185]
403,centralis.png,balteatus2.png,[0.02221325]
404,crotchii.png,balteatus2.png,[0.03012236]
405,crotchii1.png,balteatus2.png,[0.03154291]
406,crotchii2.png,balteatus2.png,[0.02277577]
407,fervidus.png,balteatus2.png,[0.0206267]
408,flavifrons1.png,balteatus2.png,[0.04303725]
409,flavifrons2.png,balteatus2.png,[0.04521212]
410,flavifrons3.png,balteatus2.png,[0.0325864]
411,flavifrons4.png,balteatus2.png,[0.033467]
412,flavifrons5.png,balteatus2.png,[0.01925687]
413,flavifrons6.png,balteatus2.png,[0.03447194]
414,franklini.png,balteatus2.png,[0.06154051]
415,fraternus.png,balteatus2.png,[0.01243257]
416,frigidus.png,balteatus2.png,[0.02060128]
417,griseocollis.png,balteatus2.png,[0.03854962]
418,huntii.png,balteatus2.png,[0.02549424]
419,impatiens.png,balteatus2.png,[0.03522667]
420,melanopygus1.png,balteatus2.png,[0.03599132]
421,melanopygus2.png,balteatus2.png,[0.03498875]
422,melanopygus3.png,balteatus2.png,[0.03705398]
423,mixtus.png,balteatus2.png,[0.04402437]
424,morrisoni.png,balteatus2.png,[0.03837761]
425,nevadensis.png,balteatus2.png,[0.02945771]
426,occidentalis1.png,balteatus2.png,[0.03674857]
427,occidentalis2.png,balteatus2.png,[0.05775035]
428,occidentalis3.png,balteatus2.png,[0.0474999]
429,pennsylvanicus1.png,balteatus2.png,[0.00935308]
430,pennsylvanicus2.png,balteatus2.png,[0.01529163]
431,pennsylvanicus3.png,balteatus2.png,[0.01672139]
432,perplexus.png,balteatus2.png,[0.02837094]
433,rufocinctus1.png,balteatus2.png,[0.01985331]
434,rufocinctus2.png,balteatus2.png,[0.01716918]
435,rufocinctus3.png,balteatus2.png,[0.01871414]
436,rufocinctus4.png,balteatus2.png,[0.00946214]
437,sandersoni.png,balteatus2.png,[0.01298406]
438,sitkensis.png,balteatus2.png,[0.02584541]
439,sylvicola1.png,balteatus2.png,[0.02728087]
440,sylvicola2.png,balteatus2.png,[0.03158347]
441,sylvicola3.png,balteatus2.png,[0.03501314]
442,ternarius.png,balteatus2.png,[0.02695455]
443,terricola1.png,balteatus2.png,[0.01672139]
444,terricola2.png,balteatus2.png,[0.02206474]
445,vagans.png,balteatus2.png,[0.02327841]
446,vandykei.png,balteatus2.png,[0.03095556]
447,vosnesenskii.png,balteatus2.png,[0.05942687]
448,affinis.png,bifarius1.png,[0.03231082]
449,appositus.png,bifarius1.png,[0.02924786]
450,auricomus.png,bifarius1.png,[0.02674515]
451,auricomus1.png,bifarius1.png,[0.02577939]
452,balteatus.png,bifarius1.png,[0.02699312]
453,balteatus1.png,bifarius1.png,[0.02342409]
454,balteatus2.png,bifarius1.png,[0.03016789]
455,bifarius1.png,bifarius1.png,[0.]
456,bifarius2.png,bifarius1.png,[0.01939658]
457,bifarius3.png,bifarius1.png,[0.02666815]
458,bifarius4.png,bifarius1.png,[0.02344799]
459,bimaculatus.png,bifarius1.png,[0.04802641]
460,borealis1.png,bifarius1.png,[0.02924786]
461,borealis2.png,bifarius1.png,[0.02924518]
462,californicus1.png,bifarius1.png,[0.02885598]
463,californicus2.png,bifarius1.png,[0.03957228]
464,californicus3.png,bifarius1.png,[0.03754991]
465,caliginosus.png,bifarius1.png,[0.0367085]
466,caliginosus2.png,bifarius1.png,[0.05802152]
467,centralis.png,bifarius1.png,[0.02717867]
468,crotchii.png,bifarius1.png,[0.02137325]
469,crotchii1.png,bifarius1.png,[0.02247004]
470,crotchii2.png,bifarius1.png,[0.03427852]
471,fervidus.png,bifarius1.png,[0.03103754]
472,flavifrons1.png,bifarius1.png,[0.04568263]
473,flavifrons2.png,bifarius1.png,[0.03972851]
474,flavifrons3.png,bifarius1.png,[0.0414591]
475,flavifrons4.png,bifarius1.png,[0.04625742]
476,flavifrons5.png,bifarius1.png,[0.03991843]
477,flavifrons6.png,bifarius1.png,[0.04755814]
478,franklini.png,bifarius1.png,[0.06866655]
479,fraternus.png,bifarius1.png,[0.03917823]
480,frigidus.png,bifarius1.png,[0.0235522]
481,griseocollis.png,bifarius1.png,[0.05680121]
482,huntii.png,bifarius1.png,[0.01968758]
483,impatiens.png,bifarius1.png,[0.05189995]
484,melanopygus1.png,bifarius1.png,[0.03111714]
485,melanopygus2.png,bifarius1.png,[0.02222865]
486,melanopygus3.png,bifarius1.png,[0.02689834]
487,mixtus.png,bifarius1.png,[0.0400666]
488,morrisoni.png,bifarius1.png,[0.04943353]
489,nevadensis.png,bifarius1.png,[0.05003423]
490,occidentalis1.png,bifarius1.png,[0.03499326]
491,occidentalis2.png,bifarius1.png,[0.06483015]
492,occidentalis3.png,bifarius1.png,[0.05399358]
493,pennsylvanicus1.png,bifarius1.png,[0.03467767]
494,pennsylvanicus2.png,bifarius1.png,[0.0285942]
495,pennsylvanicus3.png,bifarius1.png,[0.02916107]
496,perplexus.png,bifarius1.png,[0.05404805]
497,rufocinctus1.png,bifarius1.png,[0.0292624]
498,rufocinctus2.png,bifarius1.png,[0.02611424]
499,rufocinctus3.png,bifarius1.png,[0.02454349]
500,rufocinctus4.png,bifarius1.png,[0.03556265]
501,sandersoni.png,bifarius1.png,[0.03130688]
502,sitkensis.png,bifarius1.png,[0.02812004]
503,sylvicola1.png,bifarius1.png,[0.01498903]
504,sylvicola2.png,bifarius1.png,[0.0355905]
505,sylvicola3.png,bifarius1.png,[0.02309208]
506,ternarius.png,bifarius1.png,[0.01274593]
507,terricola1.png,bifarius1.png,[0.02916107]
508,terricola2.png,bifarius1.png,[0.02603811]
509,vagans.png,bifarius1.png,[0.04120173]
510,vandykei.png,bifarius1.png,[0.03537088]
511,vosnesenskii.png,bifarius1.png,[0.05854079]
512,affinis.png,bifarius2.png,[0.03357481]
513,appositus.png,bifarius2.png,[0.04741691]
514,auricomus.png,bifarius2.png,[0.02071375]
515,auricomus1.png,bifarius2.png,[0.02228861]
516,balteatus.png,bifarius2.png,[0.02590115]
517,balteatus1.png,bifarius2.png,[0.02434414]
518,balteatus2.png,bifarius2.png,[0.02843758]
519,bifarius1.png,bifarius2.png,[0.01939658]
520,bifarius2.png,bifarius2.png,[0.]
521,bifarius3.png,bifarius2.png,[0.0134886]
522,bifarius4.png,bifarius2.png,[0.00840209]
523,bimaculatus.png,bifarius2.png,[0.04898043]
524,borealis1.png,bifarius2.png,[0.04741691]
525,borealis2.png,bifarius2.png,[0.03965396]
526,californicus1.png,bifarius2.png,[0.02105769]
527,californicus2.png,bifarius2.png,[0.02707361]
528,californicus3.png,bifarius2.png,[0.0261932]
529,caliginosus.png,bifarius2.png,[0.02621034]
530,caliginosus2.png,bifarius2.png,[0.04992313]
531,centralis.png,bifarius2.png,[0.03817635]
532,crotchii.png,bifarius2.png,[0.02229533]
533,crotchii1.png,bifarius2.png,[0.02091493]
534,crotchii2.png,bifarius2.png,[0.02790524]
535,fervidus.png,bifarius2.png,[0.04130041]
536,flavifrons1.png,bifarius2.png,[0.05674763]
537,flavifrons2.png,bifarius2.png,[0.05347296]
538,flavifrons3.png,bifarius2.png,[0.04284433]
539,flavifrons4.png,bifarius2.png,[0.046676]
540,flavifrons5.png,bifarius2.png,[0.03922325]
541,flavifrons6.png,bifarius2.png,[0.04847217]
542,franklini.png,bifarius2.png,[0.06295067]
543,fraternus.png,bifarius2.png,[0.03971671]
544,frigidus.png,bifarius2.png,[0.02807322]
545,griseocollis.png,bifarius2.png,[0.05715459]
546,huntii.png,bifarius2.png,[0.03345564]
547,impatiens.png,bifarius2.png,[0.05243884]
548,melanopygus1.png,bifarius2.png,[0.0227897]
549,melanopygus2.png,bifarius2.png,[0.04198555]
550,melanopygus3.png,bifarius2.png,[0.04545901]
